# 1. proc label     2. energy            3. bias correction   4. time
            149    -9.455758472634e-01   4.179933239253e-04   3.029786e+04
            150    -9.011643866802e-01   3.577834556275e-04   3.189657e+04
            151    -8.869304436661e-01   3.850977143588e-04   2.645969e+04
            152    -9.161613080078e-01   4.401300965475e-04   3.281283e+04
            153    -9.102346542836e-01   2.807147009478e-04   2.840950e+04
            154    -9.008577006141e-01   4.456057741250e-04   2.839828e+04
            155    -9.037090442238e-01   2.760928444056e-04   3.086114e+04
            156    -9.089304447450e-01   3.576032465930e-04   3.167986e+04
            157    -8.988137130005e-01   3.156799288307e-04   2.899456e+04
            158    -9.574882810823e-01   4.650225097063e-04   3.190492e+04
            159    -9.068661735467e-01   2.474995461201e-04   2.856707e+04
            160    -9.053973283758e-01   4.215051910163e-04   3.087456e+04
            161    -8.987996686009e-01   9.473123163401e-04   2.900601e+04
            162    -9.419669679656e-01   4.327485952175e-04   2.972421e+04
            163    -8.767971452129e-01   4.354916473300e-04   3.066089e+04
            164    -9.393361240800e-01   2.754394672560e-04   3.103874e+04
            165    -8.894979307709e-01   2.898850389867e-04   3.096176e+04
            166    -9.236692275207e-01   4.427233249231e-04   3.325455e+04
            167    -9.250836316357e-01   4.297526383207e-04   3.011388e+04
            168    -9.310155492115e-01   4.424071323110e-04   2.888832e+04
            169    -9.317860375450e-01   3.130485661112e-04   3.341451e+04
            170    -9.314995614833e-01   4.152415248667e-04   3.143541e+04
            171    -9.057497825729e-01   3.189983112686e-04   3.219683e+04
            172    -9.297060011684e-01   3.457304539314e-04   3.071496e+04
            173    -9.266234862945e-01   4.771451865736e-04   3.162890e+04
            174    -9.277956432099e-01   3.874448702773e-04   3.059275e+04
            175    -9.312568675812e-01   3.788366644189e-04   2.954247e+04
            176    -9.496181738654e-01   3.398508686821e-04   3.059695e+04
            177    -9.484572602421e-01   4.622395888685e-04   3.128916e+04
            178    -9.372998445346e-01   3.698389637819e-04   3.047951e+04
            179    -8.879499495865e-01   2.545820744303e-04   2.666841e+04
            180    -8.815889345974e-01   3.140843367712e-04   2.863809e+04
            181    -9.524332617076e-01   5.701474921783e-04   3.171941e+04
            182    -8.870152944801e-01   3.485141999575e-04   2.594295e+04
            183    -9.330311851772e-01   3.487328386456e-04   3.389670e+04
            184    -9.418664333854e-01   3.392435090053e-04   3.009087e+04
            185    -9.366861299757e-01   3.120304742947e-04   3.110271e+04
            186    -9.744351202256e-01   4.622118575147e-04   3.312797e+04
            187    -9.201655786433e-01   6.073140023020e-04   3.122935e+04
            188    -9.081404253830e-01   3.639069209699e-04   2.523203e+04
            189    -8.916933495300e-01   2.859048373377e-04   3.429771e+04
            190    -9.097842004941e-01   2.920404698536e-04   2.941584e+04
            191    -9.190076347144e-01   3.594277907708e-04   2.858105e+04
            192    -9.174414372086e-01   3.559538548415e-04   2.932723e+04
            193    -9.262517557491e-01   3.439961967892e-04   3.140473e+04
            194    -9.355379437706e-01   2.879892227861e-04   3.470113e+04
            195    -9.308586586062e-01   4.517409029045e-04   2.993729e+04
            196    -9.153980908160e-01   2.550154419282e-04   3.204613e+04
            197    -9.391570858348e-01   3.971351130642e-04   3.150062e+04
            198    -9.302884906027e-01   3.548364805294e-04   2.962688e+04
            199    -8.951663202168e-01   2.933558604319e-04   2.776464e+04
            200    -9.137062466263e-01   5.116745375922e-04   2.990376e+04
            201    -9.169441545717e-01   4.581209212013e-04   3.285528e+04
            202    -8.987184395106e-01   2.312869666507e-04   2.507575e+04
            203    -9.521720825255e-01   3.541854655317e-04   2.720329e+04
            204    -8.819622680800e-01   3.130162849224e-04   2.803861e+04
            205    -9.603291254467e-01   7.670564435342e-04   3.421463e+04
            206    -9.250311606268e-01   2.824544377055e-04   3.286496e+04
            207    -9.059203543398e-01   3.017624960653e-04   3.274828e+04
            208    -9.160738696391e-01   3.515609859659e-04   3.350353e+04
            209    -8.704425738985e-01   2.949283875547e-04   2.693853e+04
            210    -9.264563545256e-01   3.294261063451e-04   2.896358e+04
            211    -9.484701227979e-01   3.522380426892e-04   3.050623e+04
            212    -8.968616485091e-01   3.561507983289e-04   3.218752e+04
            213    -9.375861986808e-01   3.132098424447e-04   2.764963e+04
            214    -9.307065414076e-01   2.722246399573e-04   3.325771e+04
            215    -8.872805588980e-01   2.438738274252e-04   2.562138e+04
            216    -9.254530085773e-01   3.422800744929e-04   3.316790e+04
            217    -9.490320905187e-01   4.108700855348e-04   3.494694e+04
            218    -9.151794391444e-01   2.703785940857e-04   2.710782e+04
            219    -9.246482048114e-01   3.989597068540e-04   3.035235e+04
            220    -9.224063897435e-01   3.070394721415e-04   3.023710e+04
            221    -9.208000000948e-01   3.235514311587e-04   2.888549e+04
            222    -9.160518364088e-01   3.165433096014e-04   2.957220e+04
            223    -8.996721734784e-01   4.191743429292e-04   2.877529e+04
            224    -9.578566623193e-01   3.608521627377e-04   3.145828e+04
            225    -9.098937418996e-01   3.275401505396e-04   2.968234e+04
            226    -9.307363587119e-01   2.337804631091e-04   2.999989e+04
            227    -9.240816604938e-01   2.840102307504e-04   3.115281e+04
            228    -9.044555461420e-01   4.191012626251e-04   2.702671e+04
            229    -9.172557519256e-01   3.649890493541e-04   3.210226e+04
            230    -9.160033027801e-01   3.702237973679e-04   2.984963e+04
            231    -9.174629180117e-01   3.270235259552e-04   2.799020e+04
            232    -9.179428239341e-01   4.569119820952e-04   3.130584e+04
            233    -9.311594014567e-01   3.802187562610e-04   2.987853e+04
            234    -9.147561627216e-01   3.273748507121e-04   2.918239e+04
            235    -9.353627003288e-01   2.498033920400e-04   2.859739e+04
            236    -8.887874748384e-01   2.465465714858e-04   2.928653e+04
            237    -9.014839898714e-01   4.404344419881e-04   3.302045e+04
            238    -9.620376577546e-01   4.952882416836e-04   2.885601e+04
            239    -9.487616859293e-01   6.831519544543e-04   3.633066e+04
            240    -9.276706727055e-01   3.708848841881e-04   3.170664e+04
            241    -9.100365888657e-01   4.260241016463e-04   3.183807e+04
            242    -9.100823256738e-01   4.462926117702e-04   3.007188e+04
            243    -8.928486270331e-01   2.775929238047e-04   2.746359e+04
            244    -9.446214567997e-01   3.902823814219e-04   3.017639e+04
            245    -9.065605975150e-01   2.665636951852e-04   2.904962e+04
            246    -9.377678224227e-01   3.830047190927e-04   3.181445e+04
            247    -9.103749091075e-01   3.082665242088e-04   3.003777e+04
            248    -9.272147585178e-01   4.081457972095e-04   3.150234e+04
            249    -9.386434750668e-01   3.531655984509e-04   3.013834e+04
            250    -9.211843749796e-01   4.686835734309e-04   3.075507e+04
            251    -9.564504511593e-01   3.173899949890e-04   3.182678e+04
            252    -8.942095213716e-01   5.557942662809e-04   3.539417e+04
            253    -9.303409356731e-01   3.261069554269e-04   3.245503e+04
            254    -9.039361049808e-01   3.939473958782e-04   2.476831e+04
            255    -9.524924321932e-01   3.390972435265e-04   2.993305e+04
            256    -9.475457874574e-01   4.867275126502e-04   2.630843e+04
            257    -9.493359067493e-01   4.217347204060e-04   3.060104e+04
            258    -9.082298703908e-01   2.838982438127e-04   3.007931e+04
            259    -8.970427737055e-01   3.547048597892e-04   2.896749e+04
            260    -9.559607555779e-01   2.984359147255e-04   3.161022e+04
            261    -9.370270685632e-01   4.567142734454e-04   2.833360e+04
            262    -9.356479648392e-01   3.898538419061e-04   3.100987e+04
            263    -9.689765676907e-01   4.767517302762e-04   3.176004e+04
            264    -8.855201107534e-01   2.814147066422e-04   2.874650e+04
            265    -9.145292117364e-01   2.392523378713e-04   2.587098e+04
            266    -9.388186583637e-01   3.802045888898e-04   3.374688e+04
            267    -9.052699001899e-01   3.138960433187e-04   2.976748e+04
            268    -9.203601531410e-01   5.081141595939e-04   3.521740e+04
            269    -8.646905449316e-01   2.049374726865e-04   2.658274e+04
            270    -9.415334609146e-01   3.495938916342e-04   2.926715e+04
            271    -9.292186228839e-01   4.057960715520e-04   2.757610e+04
            272    -9.482963927474e-01   5.603473772529e-04   2.887316e+04
            273    -9.325432846569e-01   3.119953275626e-04   2.755196e+04
            274    -9.409341438068e-01   4.030867936870e-04   2.879184e+04
            275    -9.345585752176e-01   3.969462180917e-04   2.667641e+04
            276    -9.130040114085e-01   3.416211851101e-04   2.864655e+04
            277    -9.318940204136e-01   3.076545622550e-04   2.758476e+04
            278    -9.320876056119e-01   3.462711619663e-04   3.395040e+04
            279    -9.045089442959e-01   3.964446956817e-04   3.360956e+04
            280    -8.979733775356e-01   4.386481356719e-04   2.887994e+04
            281    -9.423928409264e-01   4.656357883044e-04   3.640747e+04
            282    -8.904364215594e-01   3.057654613264e-04   2.748935e+04
            283    -9.199062860284e-01   3.876143896859e-04   2.974074e+04
            284    -9.301496199594e-01   4.025655647116e-04   3.164220e+04
            285    -9.057822031051e-01   4.279821302223e-04   2.760978e+04
            286    -9.126307818330e-01   2.516390625783e-04   2.552621e+04
            287    -9.261486703981e-01   3.844208147970e-04   2.872981e+04
            288    -9.248216117434e-01   3.654022626344e-04   3.057225e+04
            289    -9.680621381502e-01   4.657769930734e-04   3.145554e+04
            290    -9.055829778906e-01   2.983193375893e-04   3.329844e+04
            291    -9.006067694406e-01   3.824786393798e-04   3.056715e+04
            292    -9.239217036570e-01   5.299039528424e-04   3.338894e+04
            293    -9.226104156025e-01   3.437741127378e-04   2.814783e+04
            294    -9.021980839795e-01   3.332399277294e-04   3.591920e+04
            295    -8.673672582493e-01   4.276562307188e-04   2.893436e+04
            296    -9.228381615999e-01   4.480403981604e-04   3.225538e+04
            297    -8.933969192195e-01   3.873417712191e-04   3.142967e+04
            298    -8.999748969510e-01   2.987042187290e-04   3.673585e+04
            299    -9.288692976753e-01   6.642753926241e-04   2.985492e+04
            300    -8.877688062594e-01   3.635345866697e-04   2.815428e+04
            301    -9.592123582368e-01   3.569018991524e-04   3.063842e+04
            302    -9.278467694284e-01   3.450505528334e-04   2.689457e+04
            303    -9.193002596666e-01   6.355428353552e-04   2.921785e+04
            304    -9.468890415783e-01   5.511540545876e-04   3.290048e+04
            305    -9.015608577193e-01   3.601404279878e-04   2.828242e+04
            306    -9.379512103604e-01   3.194244100472e-04   3.300594e+04
            307    -9.460009898885e-01   5.437980953232e-04   3.340470e+04
            308    -9.062021754791e-01   3.478142493238e-04   2.816840e+04
            309    -9.411771112902e-01   4.860553267194e-04   3.632077e+04
            310    -8.966383344042e-01   2.757565752977e-04   2.923495e+04
            311    -9.458151270490e-01   6.573262147554e-04   3.405505e+04
            312    -9.119086820357e-01   3.752908394710e-04   3.159957e+04
            313    -9.265279244497e-01   3.281016010572e-04   2.821254e+04
            314    -9.431498887794e-01   4.145742833444e-04   3.601916e+04
            315    -8.680086614948e-01   2.956777042855e-04   3.066974e+04
            316    -8.793198877670e-01   3.982793853038e-04   2.812265e+04
            317    -9.137720222442e-01   2.409408897177e-04   3.073310e+04
            318    -9.164182361065e-01   2.814361164810e-04   3.130974e+04
            319    -9.534155298416e-01   4.370847917581e-04   3.298367e+04
