# 1. proc label     2. energy            3. bias correction   4. niters  5. time
         71.114    -8.630534726136e-01   2.267853653883e-04   7.1114e+01   7.2416e+04
72.71533333333333    -8.698462736055e-01   2.629155729225e-04   7.2715e+01   7.6753e+04
72.69533333333334    -8.768045277894e-01   2.344017490266e-04   7.2695e+01   7.4753e+04
72.11133333333333    -8.661999950993e-01   2.424907079227e-04   7.2111e+01   7.3053e+04
72.38933333333334    -8.668687397680e-01   2.195076502738e-04   7.2389e+01   7.3867e+04
73.48066666666666    -8.627434127982e-01   2.252846685935e-04   7.3481e+01   7.6423e+04
73.12466666666667    -8.893007773381e-01   2.174183378746e-04   7.3125e+01   7.8691e+04
73.11333333333333    -8.797132413794e-01   2.608824764921e-04   7.3113e+01   7.8913e+04
72.98866666666666    -8.748442041521e-01   2.491306461508e-04   7.2989e+01   7.6217e+04
         73.666    -8.766313046722e-01   2.430702989265e-04   7.3666e+01   7.6438e+04
71.14466666666667    -8.536408447711e-01   2.365691758878e-04   7.1145e+01   6.7789e+04
71.64666666666666    -8.635513177842e-01   2.303560843688e-04   7.1647e+01   7.1075e+04
73.70666666666666    -8.725625878302e-01   2.794906521381e-04   7.3707e+01   7.6757e+04
71.72266666666667    -8.502017904258e-01   2.319998207938e-04   7.1723e+01   7.8464e+04
72.78866666666667    -8.733172138712e-01   2.693924516875e-04   7.2789e+01   7.6530e+04
73.89066666666666    -8.791033714161e-01   2.274283112196e-04   7.3891e+01   8.0227e+04
73.86666666666666    -8.887081962900e-01   2.546091855440e-04   7.3867e+01   8.1487e+04
         71.954    -8.765232751232e-01   2.179218644813e-04   7.1954e+01   7.0335e+04
72.87266666666666    -8.674625318173e-01   2.135147835300e-04   7.2873e+01   7.3202e+04
71.83666666666667    -8.629680033669e-01   2.529861117170e-04   7.1837e+01   7.2521e+04
71.82533333333333    -8.811665347717e-01   2.667938903196e-04   7.1825e+01   7.6641e+04
73.64866666666667    -8.787383426522e-01   2.650001061735e-04   7.3649e+01   8.0593e+04
72.66466666666666    -8.681594439323e-01   2.498850018718e-04   7.2665e+01   7.8237e+04
74.41666666666667    -8.913128401236e-01   2.776552570723e-04   7.4417e+01   8.5662e+04
72.19333333333333    -8.717291950891e-01   2.154037505602e-04   7.2193e+01   7.3933e+04
          71.71    -8.671516314329e-01   2.537512020562e-04   7.1710e+01   7.1180e+04
         72.714    -8.742167340906e-01   2.484191824637e-04   7.2714e+01   7.9760e+04
         72.422    -8.716395978548e-01   2.477950478287e-04   7.2422e+01   7.1190e+04
         72.562    -8.715949905551e-01   2.763019413434e-04   7.2562e+01   7.4654e+04
         73.482    -8.712414741077e-01   2.647064375892e-04   7.3482e+01   7.8212e+04
72.13333333333334    -8.754329348088e-01   2.431351628575e-04   7.2133e+01   7.4030e+04
72.37533333333333    -8.720995163985e-01   2.415880669318e-04   7.2375e+01   7.2593e+04
72.48066666666666    -8.765594427034e-01   2.794971091132e-04   7.2481e+01   7.4408e+04
72.04066666666667    -8.629291865992e-01   2.524570366915e-04   7.2041e+01   8.1167e+04
         72.676    -8.605630693630e-01   2.213864711153e-04   7.2676e+01   7.0921e+04
72.07733333333333    -8.554311178060e-01   2.159366562050e-04   7.2077e+01   7.3074e+04
73.37066666666666    -8.829918254232e-01   2.572273583842e-04   7.3371e+01   7.8002e+04
72.09133333333334    -8.592099532799e-01   2.332998615945e-04   7.2091e+01   7.4193e+04
71.56866666666667    -8.623120359522e-01   2.228542600630e-04   7.1569e+01   7.4701e+04
