# 1. proc label     2. energy            3. bias correction   4. time
            232    -1.054132011456e+00   6.153400785697e-04   8.7723e+04
            233    -1.056065550464e+00   5.693092742040e-04   8.6107e+04
            234    -1.046063964492e+00   5.889369526572e-04   8.4034e+04
            235    -1.049896133059e+00   5.093404709099e-04   8.9740e+04
            236    -1.051469008263e+00   5.351599984691e-04   8.0335e+04
            237    -1.052431509318e+00   6.693191915848e-04   8.8677e+04
            238    -1.054799525858e+00   5.208088785553e-04   8.1103e+04
            239    -1.067023117999e+00   5.423017806193e-04   7.9946e+04
            240    -1.042971320160e+00   5.987693068008e-04   8.9642e+04
            241    -1.056428173021e+00   5.558843220455e-04   8.7288e+04
            242    -1.024722879357e+00   4.713027682069e-04   8.7309e+04
            243    -1.051439308858e+00   4.956512745698e-04   8.6721e+04
            244    -1.050070856847e+00   6.484915480134e-04   8.5369e+04
            245    -1.051524466120e+00   5.601044470670e-04   8.4415e+04
            246    -1.053093013530e+00   6.604972775793e-04   8.1988e+04
            247    -1.067596404869e+00   7.390689694588e-04   9.3999e+04
            248    -1.074532460850e+00   6.568704301261e-04   8.7970e+04
            249    -1.016456822549e+00   5.127289522546e-04   8.6330e+04
            250    -1.052928047559e+00   6.531822449172e-04   8.8603e+04
            251    -1.062441879105e+00   6.371397588537e-04   8.4518e+04
            252    -1.063884596909e+00   6.186807590725e-04   8.3976e+04
            253    -1.069576396584e+00   7.403045393117e-04   9.1296e+04
            254    -1.054600868081e+00   5.565724633228e-04   8.3023e+04
            255    -1.053976776752e+00   4.579527714467e-04   7.6719e+04
            256    -1.043627057286e+00   6.817924286756e-04   8.5307e+04
