# 1. proc label     2. energy            3. bias correction   4. time
             83    -9.097325208996e-01   3.130160902647e-04   2.824704e+04
             84    -9.017240894518e-01   2.588235680264e-04   2.655407e+04
             85    -8.773481875518e-01   2.298643527595e-04   2.617111e+04
             86    -8.652287163902e-01   2.255818422316e-04   2.398983e+04
             87    -8.602606813646e-01   1.875123279496e-04   2.310580e+04
             88    -8.605236732296e-01   2.564957660190e-04   2.631473e+04
             89    -8.703419068858e-01   2.811552131291e-04   2.401792e+04
             90    -8.968673942270e-01   2.892064337878e-04   2.798846e+04
             91    -8.859147092431e-01   2.388952509378e-04   2.627020e+04
             92    -8.653270412397e-01   2.157097855617e-04   2.454230e+04
             93    -8.421775601858e-01   2.372613918602e-04   2.156310e+04
             94    -8.680296323032e-01   2.174930721020e-04   2.320664e+04
             95    -8.588155681233e-01   2.687856087902e-04   2.625783e+04
             96    -8.390768074459e-01   2.491587597658e-04   2.083454e+04
             97    -8.710425086567e-01   3.112350351673e-04   2.380011e+04
             98    -8.758898390717e-01   2.340280131383e-04   2.479134e+04
             99    -8.953668805960e-01   2.527572610359e-04   2.602345e+04
            100    -8.635638079000e-01   2.267850020794e-04   2.529646e+04
            101    -8.856295463445e-01   2.611395158601e-04   2.930122e+04
            102    -8.562859348558e-01   2.270041542467e-04   2.531960e+04
            103    -8.939238743700e-01   2.526934502980e-04   2.754497e+04
            104    -8.877067456228e-01   2.541455019678e-04   2.575571e+04
            105    -8.930812072473e-01   2.467552939876e-04   2.790718e+04
            106    -8.628527270645e-01   2.298498308417e-04   2.199180e+04
            107    -8.649184479772e-01   2.458089710850e-04   2.166637e+04
            108    -8.687568987894e-01   2.541092907154e-04   2.662439e+04
            109    -8.756672238998e-01   2.371049648089e-04   2.767558e+04
            110    -8.622144033490e-01   2.543975573985e-04   2.441935e+04
            111    -8.613754650312e-01   2.165967596260e-04   2.578021e+04
            112    -8.615619490071e-01   2.586771449190e-04   2.315462e+04
            113    -8.700625310141e-01   1.997550798088e-04   2.743949e+04
            114    -9.004814995572e-01   2.518689280414e-04   2.794785e+04
            115    -8.764728296193e-01   2.076491427258e-04   2.111872e+04
            116    -8.453228360358e-01   2.277612789289e-04   2.446433e+04
            117    -8.738563421558e-01   2.186592368537e-04   2.440796e+04
            118    -8.948021985909e-01   2.372898580325e-04   2.475760e+04
            119    -8.998317309454e-01   2.482343993638e-04   2.561624e+04
            120    -8.845179569115e-01   2.574383999675e-04   2.706263e+04
            121    -8.691896810128e-01   2.134196795011e-04   2.769510e+04
            122    -8.669468461819e-01   2.783884785408e-04   2.657707e+04
            123    -8.440330542428e-01   2.018323393651e-04   2.558576e+04
            124    -8.878309008965e-01   2.513306785119e-04   2.613556e+04
            125    -8.438392880379e-01   1.927683573882e-04   2.274067e+04
            126    -8.892574964543e-01   2.539500151491e-04   2.874687e+04
            127    -8.641902712970e-01   1.966552725666e-04   2.580275e+04
            128    -8.755334240777e-01   2.409018817466e-04   2.495972e+04
            129    -8.898285905738e-01   2.351185405593e-04   2.573510e+04
            130    -9.142983950978e-01   2.341851696531e-04   2.353155e+04
            131    -8.569993904615e-01   2.371962144891e-04   2.528229e+04
            132    -8.550186383504e-01   2.030645133809e-04   2.187713e+04
            133    -8.374860550650e-01   2.113268156191e-04   2.600030e+04
            134    -8.648739214370e-01   2.383321630443e-04   2.482924e+04
            135    -8.733556554776e-01   2.541211210946e-04   2.174136e+04
            136    -9.059746659006e-01   2.472170551204e-04   2.897478e+04
            137    -9.015517975009e-01   2.497869408754e-04   2.546684e+04
            138    -8.944205524905e-01   3.029770549404e-04   2.435640e+04
            139    -8.535114087207e-01   2.255817435294e-04   2.453472e+04
            140    -8.806415787380e-01   2.676634598589e-04   2.696821e+04
            141    -8.451900177712e-01   1.897967529331e-04   2.380231e+04
            142    -8.689892062609e-01   2.060394336240e-04   2.995436e+04
            143    -8.734385681099e-01   2.323697378269e-04   2.666910e+04
            144    -8.564423627637e-01   2.279870308634e-04   2.538362e+04
            145    -8.766083580878e-01   2.569548281143e-04   2.388751e+04
            146    -8.402908126883e-01   2.105936373857e-04   2.106882e+04
            147    -8.349015163716e-01   2.112722207459e-04   2.416090e+04
            148    -8.722565559198e-01   2.110234562517e-04   2.552441e+04
            149    -8.712572067058e-01   2.049949537577e-04   2.524062e+04
            150    -8.601631002645e-01   2.250743327932e-04   2.348922e+04
            151    -8.555034356125e-01   2.273626682903e-04   2.255169e+04
            152    -8.911197450645e-01   2.674104151140e-04   2.542583e+04
            153    -8.667752949013e-01   2.930981752829e-04   2.450923e+04
            154    -8.428119421669e-01   1.923394777737e-04   2.527468e+04
            155    -8.384314751758e-01   2.107512677766e-04   2.380120e+04
            156    -8.726036746383e-01   2.622430173256e-04   2.195379e+04
            157    -8.505850278012e-01   2.122586201185e-04   2.357554e+04
            158    -8.488346403917e-01   2.171838936938e-04   2.286240e+04
            159    -8.899500291722e-01   2.252338822549e-04   2.651952e+04
            160    -8.909299421096e-01   2.312626719590e-04   2.669947e+04
            161    -8.844975088424e-01   2.805184209236e-04   2.506338e+04
            162    -8.813786407536e-01   2.208312144447e-04   2.476758e+04
            163    -8.807363887233e-01   2.385440106738e-04   2.549789e+04
            164    -8.625360618661e-01   2.312386520746e-04   2.503548e+04
            165    -8.673932349442e-01   2.310426383381e-04   2.226308e+04
            166    -8.675454485646e-01   3.083571270290e-04   2.224598e+04
            167    -8.482706778765e-01   2.036487001121e-04   2.829928e+04
            168    -8.409224311829e-01   2.323781378620e-04   2.537222e+04
            169    -8.805588101136e-01   2.301323968141e-04   2.775818e+04
            170    -8.931520060671e-01   2.308494600470e-04   2.458327e+04
            171    -8.828083859761e-01   2.275231129818e-04   2.542102e+04
            172    -8.561739986308e-01   1.970343693858e-04   2.252004e+04
            173    -8.708363443258e-01   2.478729229791e-04   2.172445e+04
            174    -8.789321275823e-01   2.444131060392e-04   2.335215e+04
            175    -8.918234060723e-01   2.738838656427e-04   2.995015e+04
            176    -8.927533554493e-01   2.716695858766e-04   2.864817e+04
            177    -8.940487963030e-01   2.635376770769e-04   2.863590e+04
            178    -8.640616135675e-01   2.145341973411e-04   2.366282e+04
            179    -8.526887507080e-01   2.089084607792e-04   2.420655e+04
            180    -8.881812478943e-01   2.400502952030e-04   2.769278e+04
            181    -8.718178262245e-01   2.039499189055e-04   2.260537e+04
            182    -8.807609248137e-01   2.355825927675e-04   2.287469e+04
            183    -8.842264570526e-01   2.542600257453e-04   2.378301e+04
            184    -8.879244558829e-01   2.372671906618e-04   2.364751e+04
            185    -8.649551941116e-01   2.322716396167e-04   2.520314e+04
            186    -8.848358738098e-01   2.756419549568e-04   2.561038e+04
            187    -8.598802863994e-01   2.428086581296e-04   2.655349e+04
            188    -8.647271108726e-01   2.220229639616e-04   2.323594e+04
            189    -8.733729982476e-01   2.166786422996e-04   2.446245e+04
            190    -8.733742313305e-01   2.402972462589e-04   2.365097e+04
            191    -8.923010360263e-01   2.312345650764e-04   2.770184e+04
            192    -8.720822430811e-01   2.340425645261e-04   2.448068e+04
            193    -8.544769337935e-01   2.320695136642e-04   2.071952e+04
            194    -8.699840859545e-01   2.264574431934e-04   2.438724e+04
            195    -8.505248290319e-01   2.069255631178e-04   2.889750e+04
            196    -8.942365091541e-01   2.760641764176e-04   2.789069e+04
            197    -8.636110895798e-01   2.483348925440e-04   2.877654e+04
            198    -8.485889574179e-01   2.075705816165e-04   2.272573e+04
            199    -8.909669969515e-01   2.549010208642e-04   2.577937e+04
            200    -9.070226085430e-01   2.704327578315e-04   2.724098e+04
            201    -8.671864211893e-01   2.432522990703e-04   2.457155e+04
            202    -8.572486809898e-01   2.356794845162e-04   2.332052e+04
            203    -8.689839783520e-01   3.387262798638e-04   2.378133e+04
            204    -8.786813399570e-01   2.652070724404e-04   2.648045e+04
            205    -8.561254969483e-01   2.408408513533e-04   2.757767e+04
            206    -8.668870907772e-01   2.323593731897e-04   2.298998e+04
            207    -8.825939273074e-01   2.476370552685e-04   2.691121e+04
            208    -8.270280236768e-01   2.279628505982e-04   2.265239e+04
            209    -8.733850040838e-01   2.467651559907e-04   2.701652e+04
            210    -8.739193167284e-01   2.753358736948e-04   2.590182e+04
            211    -8.831442454972e-01   2.785033380674e-04   2.490966e+04
            212    -8.761660223642e-01   2.703486577557e-04   2.808224e+04
            213    -8.868923323557e-01   2.268903071056e-04   2.315407e+04
            214    -8.633769747638e-01   2.058485230432e-04   2.930155e+04
            215    -8.893985900292e-01   2.323101654554e-04   2.281170e+04
            216    -8.584346672878e-01   2.486721581977e-04   2.584287e+04
            217    -8.823385322720e-01   2.487390247226e-04   2.528839e+04
            218    -8.375242477446e-01   2.612623702941e-04   2.520802e+04
            219    -8.776022702633e-01   2.237174200630e-04   2.555542e+04
            220    -8.498027391989e-01   2.249452701364e-04   2.251606e+04
            221    -8.918403709073e-01   2.725967014786e-04   2.500137e+04
            222    -8.690692720135e-01   2.429684788587e-04   2.786424e+04
            223    -8.995008077498e-01   2.891813512073e-04   2.937336e+04
            224    -8.574614294539e-01   2.458315856474e-04   2.372765e+04
            225    -8.707372658097e-01   1.972535870748e-04   2.493886e+04
            226    -8.739989814246e-01   2.177173178015e-04   2.216658e+04
            227    -8.787719535384e-01   2.457691041447e-04   2.614370e+04
            228    -8.670717605879e-01   2.151573455996e-04   2.275255e+04
            229    -8.779846357810e-01   2.303943366226e-04   2.684452e+04
            230    -8.778858704805e-01   2.438545108428e-04   2.473491e+04
            231    -8.499173990876e-01   2.740997646404e-04   2.047221e+04
            232    -8.732038004168e-01   2.396176436777e-04   2.317081e+04
            233    -8.797265399125e-01   2.399019841639e-04   2.324689e+04
            234    -8.731539947093e-01   2.117460466980e-04   2.489132e+04
            235    -8.635350525174e-01   2.167612186137e-04   2.342859e+04
            236    -8.536889692868e-01   2.232785871835e-04   2.329869e+04
            237    -8.698810361367e-01   2.258272079795e-04   2.544489e+04
            238    -8.778845577838e-01   2.317546063294e-04   2.448164e+04
            239    -8.547728242827e-01   2.161583202892e-04   2.181170e+04
            240    -9.083232927811e-01   2.892717112432e-04   2.829122e+04
            241    -8.403100629735e-01   2.217151127544e-04   2.279682e+04
            242    -8.912478816201e-01   2.409686014065e-04   2.881969e+04
            243    -9.005614300738e-01   2.815074035631e-04   2.722563e+04
            244    -8.819744890458e-01   2.137295994873e-04   2.875446e+04
            245    -8.937213524710e-01   2.855419890115e-04   2.483430e+04
            246    -9.047790671066e-01   2.623519924814e-04   2.342756e+04
            247    -8.536153031173e-01   2.482952359303e-04   2.700418e+04
            248    -8.666234184738e-01   2.240882365282e-04   2.688732e+04
            249    -8.542295875780e-01   2.098488790175e-04   1.992481e+04
            250    -8.849118970266e-01   2.884578565469e-04   2.543260e+04
            251    -9.043782868208e-01   2.123329618829e-04   2.706336e+04
            252    -8.619120609698e-01   2.326831390308e-04   2.647560e+04
            253    -8.797345190744e-01   3.010400299212e-04   2.338087e+04
            254    -8.335538961074e-01   2.297260986936e-04   2.433595e+04
            255    -8.677022866782e-01   2.749060037762e-04   2.655490e+04
            256    -8.678884324928e-01   2.102163816845e-04   2.632980e+04
            257    -8.949010047899e-01   2.490780126568e-04   2.602865e+04
            258    -8.713449190226e-01   2.137753014889e-04   2.509836e+04
            259    -8.899959618686e-01   2.529600605221e-04   2.395705e+04
            260    -8.637901574095e-01   2.529801887775e-04   2.688032e+04
            261    -8.457353939852e-01   2.221853903748e-04   2.448018e+04
            262    -8.806211012226e-01   2.208720186380e-04   2.670627e+04
            263    -8.645953429996e-01   2.001352073057e-04   2.294780e+04
            264    -8.673072287102e-01   2.572579984832e-04   2.268391e+04
            265    -8.674569552632e-01   2.563138302480e-04   2.642267e+04
            266    -8.848083196161e-01   2.221413630723e-04   2.332350e+04
            267    -8.868980048414e-01   2.184132950628e-04   2.322819e+04
            268    -8.719409976175e-01   2.336066963971e-04   2.754698e+04
            269    -8.758242532835e-01   1.988880148235e-04   2.547607e+04
            270    -8.626153568872e-01   2.405487505719e-04   2.578621e+04
            271    -8.983115935345e-01   2.556968764659e-04   2.217354e+04
            272    -8.550662303707e-01   2.115721550379e-04   2.172834e+04
            273    -8.726354729766e-01   2.481937473109e-04   2.794102e+04
            274    -8.736889378509e-01   2.353195185340e-04   2.564802e+04
            275    -8.684338355644e-01   2.124966419841e-04   2.459251e+04
            276    -8.848181743850e-01   2.336557053263e-04   2.374061e+04
            277    -8.898826616127e-01   2.212677299943e-04   2.449979e+04
            278    -8.760542600604e-01   2.777032370882e-04   2.763671e+04
            279    -8.691510251069e-01   2.076181182787e-04   2.722138e+04
            280    -9.045265461198e-01   2.891438156627e-04   2.698218e+04
            281    -8.659884796247e-01   3.294512692524e-04   2.783205e+04
            282    -8.649978520674e-01   2.671871237590e-04   2.404726e+04
            283    -8.824859130522e-01   2.410421102182e-04   2.611142e+04
            284    -8.710509848634e-01   2.542862130483e-04   2.616454e+04
            285    -8.827981762086e-01   2.570673172663e-04   2.500806e+04
            286    -8.730250480596e-01   1.986689202845e-04   2.478561e+04
            287    -8.814570162858e-01   2.314861242571e-04   2.749433e+04
            288    -8.817277596623e-01   2.294322348508e-04   2.760456e+04
            289    -8.829146901916e-01   2.324712461240e-04   2.558659e+04
            290    -8.731415205911e-01   2.683737282377e-04   2.491055e+04
            291    -8.800116172271e-01   2.168362998470e-04   2.415107e+04
            292    -8.635082085580e-01   2.113518566153e-04   2.834812e+04
            293    -8.715638536013e-01   2.126688396067e-04   2.565157e+04
            294    -8.825809841257e-01   2.721516099255e-04   2.849255e+04
            295    -8.439001519455e-01   2.803652753920e-04   2.421794e+04
            296    -8.800182764879e-01   2.609990515794e-04   2.666760e+04
            297    -8.687641390951e-01   2.919402678772e-04   2.595128e+04
            298    -8.830549411890e-01   2.679764727299e-04   2.572962e+04
            299    -8.523877386626e-01   1.918415141804e-04   2.240536e+04
            300    -8.858410974090e-01   2.149292853469e-04   2.648719e+04
            301    -8.940638423563e-01   2.740639147735e-04   2.516835e+04
            302    -8.798308582365e-01   2.354234761566e-04   2.759188e+04
            303    -8.640869450563e-01   2.479634854448e-04   2.712993e+04
            304    -8.698876274191e-01   2.163238629217e-04   2.586179e+04
            305    -8.701640197561e-01   2.039650839277e-04   2.375643e+04
            306    -8.916567822505e-01   2.915933188007e-04   2.660124e+04
            307    -8.632257625881e-01   1.784851789531e-04   2.683524e+04
            308    -8.572352942577e-01   2.392116513256e-04   2.399174e+04
            309    -8.636417844329e-01   2.698092882566e-04   2.693968e+04
            310    -8.524330339118e-01   2.017696059829e-04   2.522440e+04
            311    -8.496005198237e-01   2.725264054470e-04   2.484677e+04
            312    -8.678873762920e-01   2.268288323135e-04   2.530518e+04
            313    -9.088020431005e-01   3.041425102174e-04   2.609412e+04
            314    -9.050013229577e-01   2.558620910814e-04   2.579564e+04
            315    -8.593877075121e-01   1.990880529557e-04   2.498074e+04
            316    -8.789268698737e-01   2.282065989907e-04   2.430361e+04
            317    -8.820037014874e-01   2.551549427278e-04   2.528211e+04
            318    -8.624731892535e-01   2.516439549386e-04   2.399609e+04
            319    -8.825780389115e-01   2.716452092454e-04   2.616861e+04
