# 1. proc label     2. energy            3. bias correction   4. niters  5. time
101.81984126984128    -9.036324504275e-01   3.288973389624e-04   1.0182e+02   8.5874e+04
103.48730158730159    -9.180563652645e-01   4.485954785375e-04   1.0349e+02   9.5069e+04
103.42539682539683    -9.132217524233e-01   3.053697934613e-04   1.0343e+02   9.0586e+04
104.15079365079364    -9.206426158350e-01   6.101451930506e-04   1.0415e+02   9.7365e+04
103.64126984126985    -9.152436466314e-01   3.555680092329e-04   1.0364e+02   9.1212e+04
103.42619047619047    -9.117880395445e-01   2.977395342542e-04   1.0343e+02   8.6581e+04
104.34126984126983    -9.188019693687e-01   3.478491820214e-04   1.0434e+02   9.2181e+04
103.26746031746032    -9.158059801078e-01   3.825412901034e-04   1.0327e+02   9.2174e+04
103.08333333333333    -9.115116207123e-01   3.901884915570e-04   1.0308e+02   9.2655e+04
105.27539682539683    -9.454694232813e-01   3.519919203762e-04   1.0528e+02   9.6168e+04
104.16190476190476    -9.283109637509e-01   3.888660139528e-04   1.0416e+02   9.2270e+04
103.86349206349206    -9.285446251934e-01   4.518796556398e-04   1.0386e+02   9.4860e+04
