# 1. proc label     2. energy            3. bias correction   4. time
            172    -1.079054148828e+00   7.880813213689e-04   9.0745e+04
            173    -1.068449679721e+00   7.995287036258e-04   8.3622e+04
            174    -1.057039392643e+00   5.920408535215e-04   7.8689e+04
            175    -1.079879435907e+00   5.538189169922e-04   8.4755e+04
            176    -1.063260922883e+00   5.337932524667e-04   8.6507e+04
            177    -1.040544436436e+00   5.608295169899e-04   7.5580e+04
            178    -1.048018061962e+00   5.478346243999e-04   7.8968e+04
            179    -1.047975661389e+00   6.301257422914e-04   7.9641e+04
            180    -1.066997995482e+00   6.250223990645e-04   8.5996e+04
            181    -1.063273535970e+00   6.387872035190e-04   8.1424e+04
            182    -1.064230916917e+00   6.572039977343e-04   8.2149e+04
            183    -1.055477189802e+00   5.344376289575e-04   8.2107e+04
            184    -1.048134804780e+00   7.278943156341e-04   8.8725e+04
            185    -1.109036458613e+00   7.698231802407e-04   8.6374e+04
            186    -1.083640542926e+00   4.602842074634e-04   8.2842e+04
            187    -1.082710631733e+00   6.483158140159e-04   8.6335e+04
            188    -1.082248980457e+00   6.278348590196e-04   8.6454e+04
            189    -1.056965213371e+00   6.816766390393e-04   8.7813e+04
            190    -1.086318469398e+00   7.316259226375e-04   9.3809e+04
            191    -1.051022132336e+00   5.205767322280e-04   8.6788e+04
            192    -1.068981297053e+00   5.371607974656e-04   8.6542e+04
            193    -1.083811162104e+00   6.151535991139e-04   8.0010e+04
            194    -1.076913446459e+00   6.664581597194e-04   8.5128e+04
            195    -1.047635018156e+00   4.206836436223e-04   8.3938e+04
            196    -1.067277897794e+00   6.467569682505e-04   8.4407e+04
            197    -1.102271019425e+00   6.673406837845e-04   8.0429e+04
            198    -1.078339477715e+00   7.247055779794e-04   8.4381e+04
            199    -1.090139241607e+00   5.566927849978e-04   7.6305e+04
            200    -1.045156547130e+00   5.871812150906e-04   8.5137e+04
            201    -1.079645743892e+00   4.552433816411e-04   8.2232e+04
            202    -1.063120983004e+00   6.661072569597e-04   8.2248e+04
            203    -1.106245603140e+00   6.401018551210e-04   8.4639e+04
            204    -1.071569934539e+00   7.585544349069e-04   8.4464e+04
            205    -1.074481620991e+00   4.516331215381e-04   7.4796e+04
            206    -1.071552934744e+00   5.785639888880e-04   8.1206e+04
            207    -1.040324922952e+00   4.482633539875e-04   8.0110e+04
            208    -1.068830782523e+00   6.546272225310e-04   8.3705e+04
            209    -1.074134188415e+00   8.386986026952e-04   8.2606e+04
            210    -1.062869916800e+00   5.716161600844e-04   8.4033e+04
            211    -1.062003568860e+00   7.045154492767e-04   8.3389e+04
            212    -1.063859402297e+00   4.661205764383e-04   8.7340e+04
            213    -1.053633975443e+00   5.440578892977e-04   7.9636e+04
            214    -1.080405915494e+00   6.873649667708e-04   8.5195e+04
            215    -1.064872604626e+00   5.144007127213e-04   7.5224e+04
            216    -1.062999206535e+00   4.943221813800e-04   8.6287e+04
            217    -1.080754879726e+00   5.784928284790e-04   8.0527e+04
            218    -1.071055397497e+00   5.890393423834e-04   7.7760e+04
            219    -1.074884428715e+00   5.435902632211e-04   8.5607e+04
            220    -1.040697573862e+00   6.012098129778e-04   8.5140e+04
            221    -1.049180976346e+00   5.890573278622e-04   7.7848e+04
            222    -1.058186788866e+00   4.776179928343e-04   8.0349e+04
            223    -1.035049774621e+00   6.893026918170e-04   8.7087e+04
            224    -1.070354992111e+00   6.255223151178e-04   8.3833e+04
            225    -1.053449009209e+00   5.522449121111e-04   8.2338e+04
            226    -1.062094283835e+00   6.340656503311e-04   8.4750e+04
            227    -1.070722958543e+00   5.985228960685e-04   8.6203e+04
            228    -1.085491120360e+00   5.483946354887e-04   8.8393e+04
            229    -1.088169864358e+00   6.458299829594e-04   9.0769e+04
            230    -1.068421562155e+00   5.306590791815e-04   8.5309e+04
            231    -1.067199529436e+00   5.764451053949e-04   9.1030e+04
            232    -1.067164510686e+00   5.734990348346e-04   8.5499e+04
            233    -1.067298706954e+00   5.770648422812e-04   8.5777e+04
            234    -1.067678832689e+00   5.946175922790e-04   8.9595e+04
            235    -1.056273031859e+00   5.023636429064e-04   8.8832e+04
            236    -1.044280691303e+00   5.514141398890e-04   8.3714e+04
            237    -1.081945462015e+00   7.143220528477e-04   8.9744e+04
            238    -1.093957479172e+00   7.516402356840e-04   8.9240e+04
            239    -1.062765745853e+00   5.571998294786e-04   8.1855e+04
            240    -1.093352611265e+00   6.736757367353e-04   8.6152e+04
            241    -1.041852106484e+00   4.909873778813e-04   8.2217e+04
            242    -1.097672138854e+00   6.705709055659e-04   9.0383e+04
            243    -1.055331551134e+00   5.967342088615e-04   9.3062e+04
            244    -1.060626007578e+00   6.177580657681e-04   8.4791e+04
            245    -1.081922572691e+00   6.724423420258e-04   8.8597e+04
            246    -1.076938548680e+00   6.852770462465e-04   8.7889e+04
            247    -1.061187463181e+00   5.597011214638e-04   7.5888e+04
            248    -1.060948617244e+00   6.699518075082e-04   8.4717e+04
            249    -1.065262402340e+00   6.491340382766e-04   7.8846e+04
            250    -1.073846520007e+00   7.148273355974e-04   8.6704e+04
            251    -1.086162748616e+00   6.471154364414e-04   8.7968e+04
            252    -1.043214506461e+00   4.474635316589e-04   8.1177e+04
            253    -1.061696282020e+00   6.596527147269e-04   8.3755e+04
            254    -1.031968693641e+00   4.936871861543e-04   8.1605e+04
            255    -1.049859699978e+00   5.123900111775e-04   8.7628e+04
            256    -1.046374150801e+00   5.217670143336e-04   8.0362e+04
            257    -1.040560379925e+00   4.090137138935e-04   7.0407e+04
            258    -1.089015018094e+00   7.120313636839e-04   8.0720e+04
            259    -1.069786412824e+00   5.948352704895e-04   8.3183e+04
            260    -1.074797862932e+00   6.116285939574e-04   8.5339e+04
            261    -1.038694156421e+00   5.357353571940e-04   7.5634e+04
            262    -1.067599787859e+00   5.671846631816e-04   8.2781e+04
            263    -1.045833323042e+00   5.223385582488e-04   8.8868e+04
            264    -1.062293967374e+00   8.626256349674e-04   8.7433e+04
            265    -1.071329724243e+00   5.348304139795e-04   7.4453e+04
            266    -1.073967204116e+00   6.865244557982e-04   7.8730e+04
            267    -1.070230638585e+00   5.847147712049e-04   8.3810e+04
            268    -1.060001107345e+00   6.643696960030e-04   7.7502e+04
            269    -1.059486579384e+00   5.350163182009e-04   8.4196e+04
            270    -1.104236251544e+00   8.288961009058e-04   8.5696e+04
            271    -1.058278820226e+00   6.581946964631e-04   8.0491e+04
            272    -1.054511405391e+00   4.793947483368e-04   8.3741e+04
            273    -1.087586824883e+00   6.380533426195e-04   8.2817e+04
            274    -1.070579406815e+00   5.323655871145e-04   8.0630e+04
            275    -1.072393980010e+00   5.319780938140e-04   8.2340e+04
            276    -1.050747160802e+00   5.280377602265e-04   8.1887e+04
            277    -1.088338776218e+00   6.978075981581e-04   8.1530e+04
            278    -1.083896951636e+00   6.409261805572e-04   7.7919e+04
            279    -1.015769280124e+00   5.544189998938e-04   8.2120e+04
            280    -1.048480704146e+00   5.555268638774e-04   6.9360e+04
            281    -1.070999947211e+00   7.088195670465e-04   7.8107e+04
            282    -1.074845762288e+00   5.212976537784e-04   7.7064e+04
            283    -1.098134739962e+00   5.996510760749e-04   7.4480e+04
            284    -1.047601708713e+00   6.215983375829e-04   8.2021e+04
            285    -1.076538726231e+00   5.947530639851e-04   7.9728e+04
            286    -1.061235369321e+00   6.246222975885e-04   7.7493e+04
            287    -1.090821205384e+00   7.075821596928e-04   8.2242e+04
            288    -1.078327055284e+00   7.075215831677e-04   9.0460e+04
            289    -1.066372330177e+00   6.844656252979e-04   8.4289e+04
            290    -1.064544046569e+00   6.135811917857e-04   8.0961e+04
            291    -1.085430492477e+00   7.653701460200e-04   8.4702e+04
            292    -1.041938045064e+00   6.041327578493e-04   8.0618e+04
            293    -1.080776340486e+00   7.079678199567e-04   8.3369e+04
            294    -1.070235610061e+00   6.418386788570e-04   7.9893e+04
            295    -1.074688998169e+00   5.795044963665e-04   8.1572e+04
            296    -1.050463461241e+00   4.865480271980e-04   7.9411e+04
            297    -1.032267275760e+00   6.371574496183e-04   8.5715e+04
            298    -1.093664334384e+00   6.259419244709e-04   8.4326e+04
            299    -1.073748523501e+00   7.294649851776e-04   8.0232e+04
            300    -1.056186330792e+00   6.335204329785e-04   7.7473e+04
            301    -1.076529814831e+00   7.838100704866e-04   8.2858e+04
            302    -1.058713331205e+00   6.875034635388e-04   8.3938e+04
            303    -1.044238624657e+00   6.346719829231e-04   8.0743e+04
            304    -1.088174336409e+00   5.956408876601e-04   8.2083e+04
            305    -1.041879585141e+00   5.725747131751e-04   8.0171e+04
            306    -1.074036894510e+00   6.369388574129e-04   8.7993e+04
            307    -1.065626892821e+00   6.643616392006e-04   7.4952e+04
            308    -1.083627584360e+00   7.166034990647e-04   8.1017e+04
            309    -1.066672423365e+00   5.796515394619e-04   7.9626e+04
            310    -1.061606022614e+00   7.133371131584e-04   8.3628e+04
            311    -1.075801975726e+00   5.655368209417e-04   8.3659e+04
            312    -1.056006927981e+00   5.534540735402e-04   8.0419e+04
            313    -1.054307373495e+00   5.526953078455e-04   7.9504e+04
            314    -1.063874529001e+00   6.016830056235e-04   8.0914e+04
            315    -1.028016934309e+00   5.435882059431e-04   7.7040e+04
            316    -1.044630727593e+00   6.039992859798e-04   8.0375e+04
            317    -1.034237149751e+00   6.578292808272e-04   7.6524e+04
            318    -1.067503155337e+00   6.388380243118e-04   8.2660e+04
            319    -1.060109693935e+00   7.037012603742e-04   8.6846e+04
